Players,Custom,fideID
"Alvarez Fernandez, Enrique",https://players.chessbase.com/en/player/Alvarez%20Fernandez_%20Enrique,2227398
"Gines Esteo, Pedro Antonio",https://players.chessbase.com/en/player/Gines%20Esteo_%20Pedro%20Antonio,32080190
"Delgado Ramirez, Neuris",https://players.chessbase.com/en/player/Delgado%20Ramirez_%20Neuris,3503631
"Tejedor Fuente, Enrique",https://players.chessbase.com/en/player/Tejedor%20Fuente_%20Enrique,2299100
"Martinez Duany, Lelys Stanley",https://players.chessbase.com/en/player/Martinez%20Duany_%20Lelys%20Stanley,3504727
"Sethuraman, SP.",https://players.chessbase.com/en/player/Sethuraman_%20SP.,5021596
"Hovhannisyan, Robert",https://players.chessbase.com/en/player/Hovhannisyan_%20Robert,13302507
"Abasov, Nijat Azad",https://players.chessbase.com/en/player/Abasov_%20Nijat%20Azad,13402960
"Cuenca Jimenez, Jose Fernando",https://players.chessbase.com/en/player/Cuenca%20Jimenez_%20Jose%20Fernando,2255570
"Bhagat, Kush",https://players.chessbase.com/en/player/Bhagat_%20Kush,46672940
"Hernandez Ramos, Alberto",https://players.chessbase.com/en/player/Hernandez%20Ramos_%20Alberto,32035055
"Romero Pallares, Daniel",https://players.chessbase.com/en/player/Romero%20Pallares_%20Daniel,32025637
"Bernabeu Lopez, Carlos Javier",https://players.chessbase.com/en/player/Bernabeu%20Lopez_%20Carlos%20Javier,2235366
"Praggnanandhaa, Rameshbabu",https://players.chessbase.com/en/player/Praggnanandhaa_%20Rameshbabu,25059530
"Renteria Becerra, Jorge Elicer",https://players.chessbase.com/en/player/Renteria%20Becerra_%20Jorge%20Elicer,4400844
"Gavarrete, Nahun",https://players.chessbase.com/en/player/Gavarrete_%20Nahun,8400709
"Mikhalevski, Victor",https://players.chessbase.com/en/player/Mikhalevski_%20Victor,2801914
"Rodriguez Redondo, Adhara",https://players.chessbase.com/en/player/Rodriguez%20Redondo_%20Adhara,32065698
"Dubkov, Andrej",https://players.chessbase.com/en/player/Dubkov_%20Andrej,4686411
"Batsiashvili, Nino",https://players.chessbase.com/en/player/Batsiashvili_%20Nino,13602993
"Heimann, Andreas",https://players.chessbase.com/en/player/Heimann_%20Andreas,24624632
"Aryan, Chopra",https://players.chessbase.com/en/player/Aryan_%20Chopra,5084423
"Mahitosh, Dey",https://players.chessbase.com/en/player/Mahitosh_%20Dey,25091468
"Fantinel, Thibault",https://players.chessbase.com/en/player/Fantinel_%20Thibault,663395
"Laurent Paoli, Pierre",https://players.chessbase.com/en/player/Laurent%20Paoli_%20Pierre,26017962
"Sudarshan, Bhat",https://players.chessbase.com/en/player/Sudarshan_%20Bhat,35070843
"Liyanage, Ranindu Dilshan",https://players.chessbase.com/en/player/Liyanage_%20Ranindu%20Dilshan,9915834
"Singh, Ojasva",https://players.chessbase.com/en/player/Singh_%20Ojasva,25681958
"Harshad, S.",https://players.chessbase.com/en/player/Harshad_%20S.,46616551
"Parveen, Tanima",https://players.chessbase.com/en/player/Parveen_%20Tanima,10200533
"Narayanan, Srinath",https://players.chessbase.com/en/player/Narayanan_%20Srinath,5018420
"Ghosh, Chanchal Kumer",https://players.chessbase.com/en/player/Ghosh_%20Chanchal%20Kumer,10201858
"Hossain, Enamul",https://players.chessbase.com/en/player/Hossain_%20Enamul,10200649
"Ahmed, Shafiq",https://players.chessbase.com/en/player/Ahmed_%20Shafiq,10201564
"Imtiaz, Islam Bora",https://players.chessbase.com/en/player/Imtiaz_%20Islam%20Bora,5001293
"Ayushh, Ravikumar",https://players.chessbase.com/en/player/Ayushh_%20Ravikumar,35039482
"Utsab, Chatterjee",https://players.chessbase.com/en/player/Utsab_%20Chatterjee,46609148
"Lalith, Babu MR",https://players.chessbase.com/en/player/Lalith_%20Babu%20MR,5024595
"Gheorghiu, Calin",https://players.chessbase.com/en/player/Gheorghiu_%20Calin,1200305
"Stanford, Maxim Barth",https://players.chessbase.com/en/player/Stanford_%20Maxim%20Barth,408280
"Murariu, Andrei",https://players.chessbase.com/en/player/Murariu_%20Andrei,1209272
"Vajda, Levente",https://players.chessbase.com/en/player/Vajda_%20Levente,1203975
"Muzychuk, Anna",https://players.chessbase.com/en/player/Muzychuk_%20Anna,14111330
"Rajlich, Iweta",https://players.chessbase.com/en/player/Rajlich_%20Iweta,1108166
"Jakab, Attila",https://players.chessbase.com/en/player/Jakab_%20Attila,709727
"Paschall, William M",https://players.chessbase.com/en/player/Paschall_%20William%20M,2005379
"Muir, Andrew Joseph",https://players.chessbase.com/en/player/Muir_%20Andrew%20Joseph,2400138
"Antic, Dejan",https://players.chessbase.com/en/player/Antic_%20Dejan,901008
"Ilincic, Zlatko",https://players.chessbase.com/en/player/Ilincic_%20Zlatko,900346
"Perez Marco, Ricardo",https://players.chessbase.com/en/player/Perez%20Marco_%20Ricardo,2256401
"Pastor Alonso de Prado, Emilio Alberto",https://players.chessbase.com/en/player/Pastor%20Alonso%20de%20Prado_%20Emilio%20Alberto,2255740
"Gonzalez Somoza, Oliver",https://players.chessbase.com/en/player/Gonzalez%20Somoza_%20Oliver,2225379
"Vallejo Diaz, Javier",https://players.chessbase.com/en/player/Vallejo%20Diaz_%20Javier,2256398
"Moreno Ruiz, Javier",https://players.chessbase.com/en/player/Moreno%20Ruiz_%20Javier,2203146
"Alonso Fernandez, Marcos",https://players.chessbase.com/en/player/Alonso%20Fernandez_%20Marcos,2252198
"Franco Alonso, Alejandro",https://players.chessbase.com/en/player/Franco%20Alonso_%20Alejandro,2214067
"Elissalt Cardenas, Hector",https://players.chessbase.com/en/player/Elissalt%20Cardenas_%20Hector,3500632
"Vazquez Igarza, Renier",https://players.chessbase.com/en/player/Vazquez%20Igarza_%20Renier,3503054
"Perez Gonzalez, Jose Manuel",https://players.chessbase.com/en/player/Perez%20Gonzalez_%20Jose%20Manuel,2229277
"Almagro Llamas, Pablo",https://players.chessbase.com/en/player/Almagro%20Llamas_%20Pablo,2221799
"Krivoshey, Sergei",https://players.chessbase.com/en/player/Krivoshey_%20Sergei,14102226
"Khamrakulov, Ibragim S",https://players.chessbase.com/en/player/Khamrakulov_%20Ibragim%20S,14200295
"Illescas Cordoba, Miguel",https://players.chessbase.com/en/player/Illescas%20Cordoba_%20Miguel,2200015
"Neelotpal, Das",https://players.chessbase.com/en/player/Neelotpal_%20Das,5003512
"Epishin, Vladimir",https://players.chessbase.com/en/player/Epishin_%20Vladimir,4162714
"Lintchevski, Daniil",https://players.chessbase.com/en/player/Lintchevski_%20Daniil,4171055
"Volodin, Aleksandr",https://players.chessbase.com/en/player/Volodin_%20Aleksandr,4501950
"Onischuk, Vladimir",https://players.chessbase.com/en/player/Onischuk_%20Vladimir,14114038
"Reves Balleste, Jose",https://players.chessbase.com/en/player/Reves%20Balleste_%20Jose,2257300
"Tscharotschkin, Michael",https://players.chessbase.com/en/player/Tscharotschkin_%20Michael,4619510
"Garcia Castro, Pablo",https://players.chessbase.com/en/player/Garcia%20Castro_%20Pablo,2209365
"Aloma Vidal, Roberto",https://players.chessbase.com/en/player/Aloma%20Vidal_%20Roberto,2260409
"Mirzoev, Azer",https://players.chessbase.com/en/player/Mirzoev_%20Azer,13400304
"Ramesh, Ramachandran B",https://players.chessbase.com/en/player/Ramesh_%20Ramachandran%20B,5002109
"Munoz Pantoja, Miguel Angel",https://players.chessbase.com/en/player/Munoz%20Pantoja_%20Miguel%20Angel,3800229
"Cuartas, Jaime Alexander",https://players.chessbase.com/en/player/Cuartas_%20Jaime%20Alexander,4401190
"Del Rio de Angelis, Salvador Gabriel",https://players.chessbase.com/en/player/Del%20Rio%20de%20Angelis_%20Salvador%20Gabriel,2203138
"Pampliega Canturri, Antonio",https://players.chessbase.com/en/player/Pampliega%20Canturri_%20Antonio,2258030
"Gopal, Geetha Narayanan",https://players.chessbase.com/en/player/Gopal_%20Geetha%20Narayanan,5015693
"Vera Gonzalez Quevedo, Reynaldo",https://players.chessbase.com/en/player/Vera%20Gonzalez%20Quevedo_%20Reynaldo,3500055
"Roktim, Bandyopadhyay",https://players.chessbase.com/en/player/Roktim_%20Bandyopadhyay,5002761
"Delchev, Aleksander",https://players.chessbase.com/en/player/Delchev_%20Aleksander,2900394
"Gonzalez Arribas, Vidal Alejandro",https://players.chessbase.com/en/player/Gonzalez%20Arribas_%20Vidal%20Alejandro,2254620
"Villavicencio Martinez, Adalberto",https://players.chessbase.com/en/player/Villavicencio%20Martinez_%20Adalberto,2200473
"Dini, Andrea",https://players.chessbase.com/en/player/Dini_%20Andrea,819638
"Bellemo, Davide",https://players.chessbase.com/en/player/Bellemo_%20Davide,823988
"Lain, Luigi",https://players.chessbase.com/en/player/Lain_%20Luigi,813001
"Stromboli, Carlo",https://players.chessbase.com/en/player/Stromboli_%20Carlo,815853
"Ronchetti, Niccolo",https://players.chessbase.com/en/player/Ronchetti_%20Niccolo,813125
"Dvirnyy, Danyyil",https://players.chessbase.com/en/player/Dvirnyy_%20Danyyil,817570
"Pomaro, Alberto",https://players.chessbase.com/en/player/Pomaro_%20Alberto,822450
"Erdos, Viktor",https://players.chessbase.com/en/player/Erdos_%20Viktor,719978
"Le Roux, Jean Pierre",https://players.chessbase.com/en/player/Le%20Roux_%20Jean%20Pierre,609404
"Simacek, Pavel",https://players.chessbase.com/en/player/Simacek_%20Pavel,307165
"Cvek, Robert",https://players.chessbase.com/en/player/Cvek_%20Robert,307424
"Jenni, Florian",https://players.chessbase.com/en/player/Jenni_%20Florian,1304232
"Petrik, Tomas",https://players.chessbase.com/en/player/Petrik_%20Tomas,14901625
"Borisek, Jure",https://players.chessbase.com/en/player/Borisek_%20Jure,14603152
"Braun, Arik",https://players.chessbase.com/en/player/Braun_%20Arik,4663527
"Alvarez Escudero, Manuel",https://players.chessbase.com/en/player/Alvarez%20Escudero_%20Manuel,2220350
"Coleto Calderon, Jose Antonio",https://players.chessbase.com/en/player/Coleto%20Calderon_%20Jose%20Antonio,2224631
"Camarero Izquierdo, Juan Carlos",https://players.chessbase.com/en/player/Camarero%20Izquierdo_%20Juan%20Carlos,2223155
"Moradiabadi, Elshan",https://players.chessbase.com/en/player/Moradiabadi_%20Elshan,12501255
"Candela Perez, Jose",https://players.chessbase.com/en/player/Candela%20Perez_%20Jose,2203839
"Kasparov, Sergey",https://players.chessbase.com/en/player/Kasparov_%20Sergey,13500481
"Hernandez Carmenates, Holden",https://players.chessbase.com/en/player/Hernandez%20Carmenates_%20Holden,3504387
"Rhein, Klaus",https://players.chessbase.com/en/player/Rhein_%20Klaus,24625566
"Habibi, Ali",https://players.chessbase.com/en/player/Habibi_%20Ali,4604393
"Strikovic, Aleksa",https://players.chessbase.com/en/player/Strikovic_%20Aleksa,900150
"Rodriguez Lopez, Rafael",https://players.chessbase.com/en/player/Rodriguez%20Lopez_%20Rafael,2204495
"Grant, Jonathan",https://players.chessbase.com/en/player/Grant_%20Jonathan,2400294
"Das, Arghyadip",https://players.chessbase.com/en/player/Das_%20Arghyadip,5003610
"Gomez, John Paul",https://players.chessbase.com/en/player/Gomez_%20John%20Paul,5201381
"Bartel, Mateusz",https://players.chessbase.com/en/player/Bartel_%20Mateusz,1112635
"Zawadzka, Jolanta",https://players.chessbase.com/en/player/Zawadzka_%20Jolanta,1122320
"Bruno, Fabio",https://players.chessbase.com/en/player/Bruno_%20Fabio,801038
"Brunello, Sabino",https://players.chessbase.com/en/player/Brunello_%20Sabino,813613
"Godena, Michele",https://players.chessbase.com/en/player/Godena_%20Michele,800090
"Piscopo, Pierluigi",https://players.chessbase.com/en/player/Piscopo_%20Pierluigi,809152
"Manca, Federico",https://players.chessbase.com/en/player/Manca_%20Federico,800171
"Contin, Daniel",https://players.chessbase.com/en/player/Contin_%20Daniel,803618
"Borgo, Giulio",https://players.chessbase.com/en/player/Borgo_%20Giulio,800180
"Scalcione, Michelangelo",https://players.chessbase.com/en/player/Scalcione_%20Michelangelo,809390
"Garcia Palermo, Carlos H",https://players.chessbase.com/en/player/Garcia%20Palermo_%20Carlos%20H,110124
"Stripunsky, Alexander",https://players.chessbase.com/en/player/Stripunsky_%20Alexander,2015315
"Ehlvest, Jaan",https://players.chessbase.com/en/player/Ehlvest_%20Jaan,4500016
"Zimmer, Ralph",https://players.chessbase.com/en/player/Zimmer_%20Ralph,2001217
"Meenakshi, Subbaraman",https://players.chessbase.com/en/player/Meenakshi_%20Subbaraman,5004381
"Klinova, Masha",https://players.chessbase.com/en/player/Klinova_%20Masha,2802015
"Grooten, Herman",https://players.chessbase.com/en/player/Grooten_%20Herman,1000330
"Simpson, James",https://players.chessbase.com/en/player/Simpson_%20James,408123
"Hoang, Thanh Trang",https://players.chessbase.com/en/player/Hoang_%20Thanh%20Trang,12400149
"Varga, Csaba",https://players.chessbase.com/en/player/Varga_%20Csaba,708321
"Farago, Ivan",https://players.chessbase.com/en/player/Farago_%20Ivan,700134
"Toth, Ervin",https://players.chessbase.com/en/player/Toth_%20Ervin,726559
"Berczes, David",https://players.chessbase.com/en/player/Berczes_%20David,722960
"Potapov, Pavel",https://players.chessbase.com/en/player/Potapov_%20Pavel,4169786
"Fodor, Tamas Jr",https://players.chessbase.com/en/player/Fodor_%20Tamas%20Jr,723762
"Kahn, Evarth",https://players.chessbase.com/en/player/Kahn_%20Evarth,703257
"Bui, Vinh",https://players.chessbase.com/en/player/Bui_%20Vinh,12400726
"Antal, Gergely",https://players.chessbase.com/en/player/Antal_%20Gergely,717312
"Pinter, Erik",https://players.chessbase.com/en/player/Pinter_%20Erik,14902826
"Marzolo, Cyril",https://players.chessbase.com/en/player/Marzolo_%20Cyril,608653
"Saric, Ante",https://players.chessbase.com/en/player/Saric_%20Ante,14506254
"Vokac, Marek",https://players.chessbase.com/en/player/Vokac_%20Marek,300101
"Sakelsek, Tadej",https://players.chessbase.com/en/player/Sakelsek_%20Tadej,14603683
"Ziegler, Ari",https://players.chessbase.com/en/player/Ziegler_%20Ari,1700987
"Mogranzini, Roberto",https://players.chessbase.com/en/player/Mogranzini_%20Roberto,810894
"Locci, Damiano",https://players.chessbase.com/en/player/Locci_%20Damiano,819751
"Diotallevi, Maurizio",https://players.chessbase.com/en/player/Diotallevi_%20Maurizio,810452
"Shytaj, Luca",https://players.chessbase.com/en/player/Shytaj_%20Luca,812633
"Majer, Christopher",https://players.chessbase.com/en/player/Majer_%20Christopher,411876
"Pantaleoni, Claudio",https://players.chessbase.com/en/player/Pantaleoni_%20Claudio,800945
"Cocchi, Andrea",https://players.chessbase.com/en/player/Cocchi_%20Andrea,800970
"Luther, Thomas",https://players.chessbase.com/en/player/Luther_%20Thomas,4611420
"Agrest, Evgenij",https://players.chessbase.com/en/player/Agrest_%20Evgenij,1705024
"Castaldo, Folco",https://players.chessbase.com/en/player/Castaldo_%20Folco,806560
"Okhotnik, Vladimir",https://players.chessbase.com/en/player/Okhotnik_%20Vladimir,14101289
"Fogarasi, Tibor",https://players.chessbase.com/en/player/Fogarasi_%20Tibor,700363
"Todorovic, Goran M",https://players.chessbase.com/en/player/Todorovic_%20Goran%20M,900168
"Vernay, Clovis",https://players.chessbase.com/en/player/Vernay_%20Clovis,633046
"Smerdon, David",https://players.chessbase.com/en/player/Smerdon_%20David,3202305
"Hammes, Michael",https://players.chessbase.com/en/player/Hammes_%20Michael,4619358
"Fruebing, Stefan",https://players.chessbase.com/en/player/Fruebing_%20Stefan,4682165
"Stange, Wim",https://players.chessbase.com/en/player/Stange_%20Wim,203904
"Van der Heijden, Alan",https://players.chessbase.com/en/player/Van%20der%20Heijden_%20Alan,1015265
"Leenhouts, Koen",https://players.chessbase.com/en/player/Leenhouts_%20Koen,1008439
"Zaragatski, Ilja",https://players.chessbase.com/en/player/Zaragatski_%20Ilja,4655192
"Barua, Dibyendu",https://players.chessbase.com/en/player/Barua_%20Dibyendu,5000025
"Kasimdzhanov, Rustam",https://players.chessbase.com/en/player/Kasimdzhanov_%20Rustam,14200244
"Elias, Leonardo",https://players.chessbase.com/en/player/Elias_%20Leonardo,114464
"Mazi, Leon",https://players.chessbase.com/en/player/Mazi_%20Leon,14600315
"Barletta, Mauro",https://players.chessbase.com/en/player/Barletta_%20Mauro,802085
"Stock, Lara",https://players.chessbase.com/en/player/Stock_%20Lara,4699360
"Baklan, Vladimir",https://players.chessbase.com/en/player/Baklan_%20Vladimir,14102196
"Bagaturov, Giorgi",https://players.chessbase.com/en/player/Bagaturov_%20Giorgi,13600133
"Eschmann, Patrick",https://players.chessbase.com/en/player/Eschmann_%20Patrick,1305182
"Macak, Stefan",https://players.chessbase.com/en/player/Macak_%20Stefan,14905531
"Galyas, Miklos",https://players.chessbase.com/en/player/Galyas_%20Miklos,707244
"Bradford, Joseph M",https://players.chessbase.com/en/player/Bradford_%20Joseph%20M,2000539
"Kuhn, Thomas",https://players.chessbase.com/en/player/Kuhn_%20Thomas,1304135
"Buhmann, Rainer",https://players.chessbase.com/en/player/Buhmann_%20Rainer,4651340
"Drasko, Milan",https://players.chessbase.com/en/player/Drasko_%20Milan,900397
"Banikas, Hristos",https://players.chessbase.com/en/player/Banikas_%20Hristos,4202031
"Karttunen, Mika",https://players.chessbase.com/en/player/Karttunen_%20Mika,502081
"Atlas, Valeri",https://players.chessbase.com/en/player/Atlas_%20Valeri,12000035
"Gustafsson, Jan",https://players.chessbase.com/en/player/Gustafsson_%20Jan,4625498
"Gelashvili, Tamaz",https://players.chessbase.com/en/player/Gelashvili_%20Tamaz,13600702
"Bonafede, Alessandro",https://players.chessbase.com/en/player/Bonafede_%20Alessandro,813826
"Genocchio, Daniele",https://players.chessbase.com/en/player/Genocchio_%20Daniele,806463
"Peng, Zhaoqin",https://players.chessbase.com/en/player/Peng_%20Zhaoqin,1004786
"Van der Werf, Mark",https://players.chessbase.com/en/player/Van%20der%20Werf_%20Mark,1000470
"Ruijgrok, Dennis",https://players.chessbase.com/en/player/Ruijgrok_%20Dennis,1011499
"Reinderman, Dimitri",https://players.chessbase.com/en/player/Reinderman_%20Dimitri,1001302
"Grivas, Efstratios",https://players.chessbase.com/en/player/Grivas_%20Efstratios,4200039
"Carlsson, Pontus",https://players.chessbase.com/en/player/Carlsson_%20Pontus,1705814
"Van der Wiel, John",https://players.chessbase.com/en/player/Van%20der%20Wiel_%20John,1000020
